39836.190: [GC 39836.191: [ParNew: 464951K->26811K(471872K), 0.0940320 secs] 7981251K->7543111K(11361088K), 0.0945260 secs] [Times: user=0.66 sys=0.00, real=0.10 secs] 
39837.434: [GC 39837.434: [ParNew: 446267K->52415K(471872K), 0.1200210 secs] 7962567K->7570109K(11361088K), 0.1204830 secs] [Times: user=0.74 sys=0.00, real=0.12 secs] 
39841.565: [GC 39841.566: [ParNew: 471871K->38125K(471872K), 0.1647100 secs] 7989565K->7591345K(11361088K), 0.1651560 secs] [Times: user=0.66 sys=0.03, real=0.16 secs] 
39843.621: [GC 39843.621: [ParNew: 457581K->24841K(471872K), 0.0833830 secs] 8010801K->7578061K(11361088K), 0.0838640 secs] [Times: user=0.60 sys=0.00, real=0.08 secs] 
39844.899: [GC 39844.899: [ParNew: 444297K->47868K(471872K), 0.2055530 secs] 7997517K->7601088K(11361088K), 0.2061240 secs] [Times: user=0.54 sys=0.00, real=0.20 secs] 
39846.488: [GC 39846.488: [ParNew: 467324K->27093K(471872K), 0.1014520 secs] 8020544K->7595788K(11361088K), 0.1018940 secs] [Times: user=0.42 sys=0.00, real=0.10 secs] 
39848.680: [GC 39848.680: [ParNew: 446549K->52416K(471872K), 0.2731840 secs] 8015244K->7630734K(11361088K), 0.2736190 secs] [Times: user=0.93 sys=0.00, real=0.27 secs] 
39849.650: [GC 39849.650: [ParNew: 471872K->52416K(471872K), 0.2297350 secs] 8050190K->7685382K(11361088K), 0.2301650 secs] [Times: user=1.00 sys=0.06, real=0.23 secs] 
39850.826: [GC 39850.826: [ParNew: 471872K->52416K(471872K), 0.2283160 secs] 8104838K->7743540K(11361088K), 0.2287460 secs] [Times: user=1.06 sys=0.06, real=0.23 secs] 
39851.834: [GC 39851.835: [ParNew: 471872K->52416K(471872K), 0.1742670 secs] 8162996K->7784576K(11361088K), 0.1746340 secs] [Times: user=0.87 sys=0.05, real=0.18 secs] 
39854.143: [GC 39854.143: [ParNew: 471872K->45453K(471872K), 0.1897480 secs] 8204032K->7815002K(11361088K), 0.1901270 secs] [Times: user=1.43 sys=0.05, real=0.19 secs] 
39855.870: [GC 39855.870: [ParNew: 464909K->49933K(471872K), 0.0779680 secs] 8234458K->7819482K(11361088K), 0.0784070 secs] [Times: user=0.70 sys=0.01, real=0.08 secs] 
39858.347: [GC 39858.347: [ParNew: 469389K->52415K(471872K), 0.1360400 secs] 8238938K->7857425K(11361088K), 0.1364520 secs] [Times: user=0.85 sys=0.04, real=0.13 secs] 
39858.929: [GC 39858.929: [ParNew: 471871K->51496K(471872K), 0.1136000 secs] 8276881K->7889951K(11361088K), 0.1140180 secs] [Times: user=0.72 sys=0.05, real=0.11 secs] 
39859.541: [GC 39859.541: [ParNew: 470952K->34110K(471872K), 0.1148060 secs] 8309407K->7903806K(11361088K), 0.1151780 secs] [Times: user=0.64 sys=0.04, real=0.11 secs] 
39860.269: [GC 39860.269: [ParNew: 453566K->38410K(471872K), 0.0602870 secs] 8323262K->7908105K(11361088K), 0.0606420 secs] [Times: user=0.68 sys=0.01, real=0.06 secs] 
39860.869: [GC 39860.870: [ParNew: 457866K->52416K(471872K), 0.1155500 secs] 8327561K->7936651K(11361088K), 0.1159880 secs] [Times: user=0.70 sys=0.02, real=0.11 secs] 
39861.503: [GC 39861.504: [ParNew: 471872K->43421K(471872K), 0.0938820 secs] 8356107K->7945381K(11361088K), 0.0942910 secs] [Times: user=0.60 sys=0.02, real=0.10 secs] 
39861.601: [GC 39861.601: [ParNew: 43973K->31794K(471872K), 0.0661350 secs] 7945933K->7946376K(11361088K), 0.0665530 secs] [Times: user=0.50 sys=0.01, real=0.07 secs] 
39862.280: [GC 39862.281: [ParNew: 451250K->36896K(471872K), 0.0656170 secs] 8365832K->7951479K(11361088K), 0.0660330 secs] [Times: user=0.65 sys=0.01, real=0.07 secs] 
39862.792: [GC 39862.793: [ParNew: 456352K->43038K(471872K), 0.0992690 secs] 8370935K->7970256K(11361088K), 0.0996940 secs] [Times: user=0.56 sys=0.00, real=0.10 secs] 
39864.640: [GC 39864.641: [ParNew: 462494K->52416K(471872K), 0.1942130 secs] 8389712K->8012972K(11361088K), 0.1945880 secs] [Times: user=0.85 sys=0.03, real=0.19 secs] 
39866.165: [GC 39866.165: [ParNew: 471872K->52416K(471872K), 0.2834980 secs] 8432428K->8063436K(11361088K), 0.2839440 secs] [Times: user=0.86 sys=0.04, real=0.29 secs] 
39867.145: [GC 39867.146: [ParNew: 471872K->24756K(471872K), 0.0902530 secs] 8482892K->8050025K(11361088K), 0.0906720 secs] [Times: user=0.59 sys=0.03, real=0.09 secs] 
39867.963: [GC 39867.963: [ParNew: 444212K->52415K(471872K), 0.2197530 secs] 8469481K->8083334K(11361088K), 0.2202050 secs] [Times: user=0.82 sys=0.00, real=0.22 secs] 
39868.993: [GC 39868.994: [ParNew: 471626K->36811K(471872K), 0.1153860 secs] 8502544K->8099824K(11361088K), 0.1158290 secs] [Times: user=0.71 sys=0.04, real=0.12 secs] 
39871.988: [GC 39871.988: [ParNew: 456267K->32303K(471872K), 0.0722830 secs] 8519280K->8095316K(11361088K), 0.0727420 secs] [Times: user=0.65 sys=0.00, real=0.07 secs] 
39874.387: [GC 39874.388: [ParNew: 451759K->45301K(471872K), 0.0878000 secs] 8514772K->8108314K(11361088K), 0.0882380 secs] [Times: user=0.68 sys=0.01, real=0.09 secs] 
39875.493: [GC 39875.493: [ParNew: 464757K->34779K(471872K), 0.1096570 secs] 8527770K->8116985K(11361088K), 0.1100970 secs] [Times: user=0.51 sys=0.02, real=0.11 secs] 
39876.525: [GC 39876.525: [ParNew: 454144K->33863K(471872K), 0.0817190 secs] 8536349K->8116068K(11361088K), 0.0821460 secs] [Times: user=0.73 sys=0.00, real=0.08 secs] 
39880.081: [GC 39880.082: [ParNew: 453319K->40948K(471872K), 0.0777140 secs] 8535524K->8123153K(11361088K), 0.0781330 secs] [Times: user=0.76 sys=0.00, real=0.08 secs] 
39881.484: [GC 39881.484: [ParNew: 460227K->44918K(471872K), 0.1265200 secs] 8542433K->8132791K(11361088K), 0.1269680 secs] [Times: user=0.76 sys=0.00, real=0.13 secs] 
39882.751: [GC 39882.752: [ParNew: 464374K->31027K(471872K), 0.0996060 secs] 8552247K->8127425K(11361088K), 0.1000130 secs] [Times: user=0.66 sys=0.00, real=0.10 secs] 
39883.867: [GC 39883.868: [ParNew: 450483K->52416K(471872K), 0.0870770 secs] 8546881K->8149768K(11361088K), 0.0875220 secs] [Times: user=0.75 sys=0.00, real=0.09 secs] 
39885.218: [GC 39885.219: [ParNew: 471872K->49055K(471872K), 0.1615020 secs] 8569224K->8188101K(11361088K), 0.1619740 secs] [Times: user=0.70 sys=0.03, real=0.17 secs] 
39887.803: [GC 39887.803: [ParNew: 468511K->44008K(471872K), 0.0634380 secs] 8607557K->8183054K(11361088K), 0.0638770 secs] [Times: user=0.70 sys=0.00, real=0.06 secs] 
39889.281: [GC 39889.281: [ParNew: 463464K->34307K(471872K), 0.0930510 secs] 8602510K->8193442K(11361088K), 0.0935380 secs] [Times: user=0.68 sys=0.01, real=0.09 secs] 
39890.732: [GC 39890.732: [ParNew: 453763K->38464K(471872K), 0.1027530 secs] 8612898K->8197599K(11361088K), 0.1032620 secs] [Times: user=1.05 sys=0.00, real=0.10 secs] 
39893.399: [GC 39893.399: [ParNew: 457920K->52416K(471872K), 0.2089420 secs] 8617055K->8229148K(11361088K), 0.2093690 secs] [Times: user=1.00 sys=0.02, real=0.21 secs] 
39894.609: [GC 39894.609: [ParNew: 471872K->52416K(471872K), 0.3121990 secs] 8648604K->8282658K(11361088K), 0.3126650 secs] [Times: user=1.37 sys=0.03, real=0.32 secs] 
39895.608: [GC 39895.608: [ParNew: 471872K->52416K(471872K), 0.2138530 secs] 8702114K->8320201K(11361088K), 0.2143050 secs] [Times: user=0.84 sys=0.04, real=0.22 secs] 
39897.188: [GC 39897.189: [ParNew: 471872K->23550K(471872K), 0.1260840 secs] 8739657K->8317112K(11361088K), 0.1265100 secs] [Times: user=0.62 sys=0.03, real=0.13 secs] 
39899.381: [GC 39899.381: [ParNew: 443006K->52415K(471872K), 0.0848970 secs] 8736568K->8346496K(11361088K), 0.0852850 secs] [Times: user=0.65 sys=0.01, real=0.08 secs] 
39900.869: [GC 39900.870: [ParNew: 471871K->38825K(471872K), 0.1322340 secs] 8765952K->8365744K(11361088K), 0.1326420 secs] [Times: user=0.67 sys=0.04, real=0.14 secs] 
39903.489: [GC 39903.489: [ParNew: 458281K->27634K(471872K), 0.0763270 secs] 8785200K->8354553K(11361088K), 0.0767720 secs] [Times: user=0.62 sys=0.01, real=0.08 secs] 
39905.927: [GC 39905.927: [ParNew: 447090K->30931K(471872K), 0.0597110 secs] 8774009K->8357850K(11361088K), 0.0601860 secs] [Times: user=0.56 sys=0.01, real=0.06 secs] 
39908.594: [GC 39908.594: [ParNew: 450387K->41206K(471872K), 0.0619380 secs] 8777306K->8368126K(11361088K), 0.0623830 secs] [Times: user=0.69 sys=0.00, real=0.06 secs] 
39911.434: [GC 39911.434: [ParNew: 460662K->35286K(471872K), 0.0918900 secs] 8787582K->8377506K(11361088K), 0.0923320 secs] [Times: user=0.68 sys=0.02, real=0.09 secs] 
39913.978: [GC 39913.978: [ParNew: 454742K->50707K(471872K), 0.0929150 secs] 8796962K->8392927K(11361088K), 0.0932840 secs] [Times: user=0.66 sys=0.01, real=0.09 secs] 
39915.025: [GC 39915.025: [ParNew: 470163K->52415K(471872K), 0.2643380 secs] 8812383K->8413226K(11361088K), 0.2647800 secs] [Times: user=1.87 sys=0.02, real=0.26 secs] 
39918.117: [GC 39918.117: [ParNew (promotion failed): 471871K->456005K(471872K), 0.7830940 secs]39918.900: [CMS: 8362687K->6649607K(10889216K), 28.2504360 secs] 8832682K->6649607K(11361088K), [CMS Perm : 403776K->403661K(524288K)], 29.0341050 secs] [Times: user=29.18 sys=0.28, real=29.03 secs] 
39947.871: [GC 39947.871: [ParNew: 419456K->37902K(471872K), 0.1169710 secs] 7069063K->6687509K(11361088K), 0.1174060 secs] [Times: user=0.63 sys=0.00, real=0.12 secs] 
39948.690: [GC 39948.690: [ParNew: 457358K->30092K(471872K), 0.1218510 secs] 7106965K->6698742K(11361088K), 0.1222550 secs] [Times: user=0.40 sys=0.01, real=0.12 secs] 
39949.271: [GC 39949.271: [ParNew: 449548K->29038K(471872K), 0.0658660 secs] 7118198K->6697689K(11361088K), 0.0662890 secs] [Times: user=0.56 sys=0.00, real=0.07 secs] 
39949.754: [GC 39949.754: [ParNew: 448494K->48564K(471872K), 0.0984630 secs] 7117145K->6717214K(11361088K), 0.0989440 secs] [Times: user=0.62 sys=0.01, real=0.10 secs] 
39950.268: [GC 39950.269: [ParNew: 468020K->48023K(471872K), 0.0895460 secs] 7136670K->6735911K(11361088K), 0.0899860 secs] [Times: user=0.57 sys=0.03, real=0.09 secs] 
39950.863: [GC 39950.863: [ParNew: 467479K->52416K(471872K), 0.2300930 secs] 7155367K->6763566K(11361088K), 0.2304700 secs] [Times: user=0.76 sys=0.01, real=0.23 secs] 
39951.489: [GC 39951.489: [ParNew: 471872K->52416K(471872K), 0.1542010 secs] 7183022K->6791720K(11361088K), 0.1546360 secs] [Times: user=0.75 sys=0.01, real=0.15 secs] 
39952.097: [GC 39952.097: [ParNew: 471872K->52416K(471872K), 0.3091360 secs] 7211176K->6848391K(11361088K), 0.3095360 secs] [Times: user=0.77 sys=0.03, real=0.31 secs] 
39952.845: [GC 39952.845: [ParNew: 471872K->42583K(471872K), 0.0610810 secs] 7267847K->6838559K(11361088K), 0.0614930 secs] [Times: user=0.57 sys=0.00, real=0.07 secs] 
39953.437: [GC 39953.437: [ParNew: 462039K->52416K(471872K), 0.1631720 secs] 7258015K->6865142K(11361088K), 0.1636570 secs] [Times: user=0.59 sys=0.00, real=0.16 secs] 
39954.042: [GC 39954.043: [ParNew: 471872K->52416K(471872K), 0.1556510 secs] 7284598K->6889560K(11361088K), 0.1562970 secs] [Times: user=0.65 sys=0.01, real=0.16 secs] 
39954.627: [GC 39954.628: [ParNew: 471872K->52416K(471872K), 0.2539550 secs] 7309016K->6944367K(11361088K), 0.2544600 secs] [Times: user=0.67 sys=0.02, real=0.25 secs] 
39955.574: [GC 39955.574: [ParNew: 471872K->52272K(471872K), 0.0728370 secs] 7363823K->6944223K(11361088K), 0.0732400 secs] [Times: user=0.66 sys=0.00, real=0.08 secs] 
39956.278: [GC 39956.279: [ParNew: 471728K->52416K(471872K), 0.2072050 secs] 7363679K->6982572K(11361088K), 0.2077120 secs] [Times: user=0.67 sys=0.04, real=0.20 secs] 
39957.062: [GC 39957.062: [ParNew: 471627K->52416K(471872K), 0.1588210 secs] 7401784K->7012911K(11361088K), 0.1593300 secs] [Times: user=0.97 sys=0.04, real=0.16 secs] 
39957.823: [GC 39957.824: [ParNew: 471715K->49444K(471872K), 0.2067100 secs] 7432210K->7057513K(11361088K), 0.2071380 secs] [Times: user=0.63 sys=0.02, real=0.21 secs] 
39958.930: [GC 39958.931: [ParNew: 468900K->44986K(471872K), 0.1638190 secs] 7476969K->7076714K(11361088K), 0.1642640 secs] [Times: user=0.62 sys=0.03, real=0.16 secs] 
39960.477: [GC 39960.477: [ParNew: 464442K->44760K(471872K), 0.1148300 secs] 7496170K->7096340K(11361088K), 0.1152020 secs] [Times: user=0.47 sys=0.02, real=0.11 secs] 
39962.326: [GC 39962.327: [ParNew: 464216K->52415K(471872K), 0.1821280 secs] 7515796K->7138600K(11361088K), 0.1824990 secs] [Times: user=0.77 sys=0.06, real=0.19 secs] 
39964.200: [GC 39964.200: [ParNew: 471871K->35469K(471872K), 0.1045640 secs] 7558056K->7141412K(11361088K), 0.1049650 secs] [Times: user=0.54 sys=0.01, real=0.10 secs] 
39966.145: [GC 39966.145: [ParNew: 454925K->31405K(471872K), 0.1134440 secs] 7560868K->7137348K(11361088K), 0.1138970 secs] [Times: user=1.35 sys=0.00, real=0.12 secs] 
39966.955: [GC 39966.955: [ParNew: 450861K->52416K(471872K), 0.3575140 secs] 7556804K->7178096K(11361088K), 0.3579980 secs] [Times: user=2.46 sys=0.01, real=0.36 secs] 
39969.036: [GC 39969.037: [ParNew: 471872K->43530K(471872K), 0.1280670 secs] 7597552K->7204347K(11361088K), 0.1285680 secs] [Times: user=0.71 sys=0.04, real=0.13 secs] 
39971.633: [GC 39971.633: [ParNew: 462986K->52416K(471872K), 0.0996350 secs] 7623803K->7215265K(11361088K), 0.1000710 secs] [Times: user=0.72 sys=0.00, real=0.10 secs] 
39973.929: [GC 39973.929: [ParNew: 471872K->37674K(471872K), 0.1264260 secs] 7634721K->7238362K(11361088K), 0.1268690 secs] [Times: user=0.68 sys=0.05, real=0.12 secs] 
39975.634: [GC 39975.634: [ParNew: 457130K->25758K(471872K), 0.0941070 secs] 7657818K->7226446K(11361088K), 0.0945410 secs] [Times: user=0.72 sys=0.01, real=0.10 secs] 
39977.630: [GC 39977.630: [ParNew: 445214K->29325K(471872K), 0.0706570 secs] 7645902K->7230014K(11361088K), 0.0710460 secs] [Times: user=0.56 sys=0.01, real=0.07 secs] 
39978.704: [GC 39978.704: [ParNew: 448781K->39367K(471872K), 0.0861190 secs] 7649470K->7240056K(11361088K), 0.0865050 secs] [Times: user=1.00 sys=0.01, real=0.09 secs] 
39979.909: [GC 39979.910: [ParNew: 458823K->42966K(471872K), 0.0922300 secs] 7659512K->7252297K(11361088K), 0.0926770 secs] [Times: user=0.85 sys=0.00, real=0.09 secs] 
39984.407: [GC 39984.408: [ParNew: 462422K->22158K(471872K), 0.0794930 secs] 7671753K->7237304K(11361088K), 0.0799730 secs] [Times: user=0.72 sys=0.01, real=0.08 secs] 
39985.797: [GC 39985.797: [ParNew: 441614K->41603K(471872K), 0.2095070 secs] 7656760K->7256750K(11361088K), 0.2099370 secs] [Times: user=2.44 sys=0.01, real=0.21 secs] 
39986.700: [GC 39986.700: [ParNew: 461059K->45117K(471872K), 0.1364840 secs] 7676206K->7271485K(11361088K), 0.1368730 secs] [Times: user=1.24 sys=0.01, real=0.13 secs] 
39989.031: [GC 39989.031: [ParNew: 464353K->49071K(471872K), 0.0777640 secs] 7690722K->7279422K(11361088K), 0.0781820 secs] [Times: user=0.71 sys=0.00, real=0.07 secs] 
39990.345: [GC 39990.345: [ParNew: 468527K->34159K(471872K), 0.1204890 secs] 7698878K->7298712K(11361088K), 0.1209340 secs] [Times: user=0.60 sys=0.07, real=0.12 secs] 
39992.518: [GC 39992.518: [ParNew: 453563K->43918K(471872K), 0.0941180 secs] 7718116K->7308471K(11361088K), 0.0945590 secs] [Times: user=0.75 sys=0.00, real=0.10 secs] 
39995.796: [GC 39995.796: [ParNew: 463374K->32289K(471872K), 0.2108320 secs] 7727927K->7327083K(11361088K), 0.2112690 secs] [Times: user=0.70 sys=0.01, real=0.21 secs] 
39997.178: [GC 39997.178: [ParNew: 451745K->52416K(471872K), 0.2071530 secs] 7746539K->7359158K(11361088K), 0.2076490 secs] [Times: user=0.81 sys=0.00, real=0.21 secs] 
39998.047: [GC 39998.047: [ParNew: 471872K->52416K(471872K), 0.2565410 secs] 7778614K->7399733K(11361088K), 0.2570430 secs] [Times: user=0.76 sys=0.01, real=0.26 secs] 
39999.658: [GC 39999.659: [ParNew: 471872K->50841K(471872K), 0.1989580 secs] 7819189K->7398158K(11361088K), 0.1995220 secs] [Times: user=1.12 sys=0.00, real=0.20 secs] 
40002.479: [GC 40002.480: [ParNew: 470297K->52416K(471872K), 0.3908800 secs] 7817614K->7417436K(11361088K), 0.3918150 secs] [Times: user=1.78 sys=0.03, real=0.40 secs] 
40004.485: [GC 40004.485: [ParNew: 471872K->52416K(471872K), 0.2953050 secs] 7836892K->7465778K(11361088K), 0.2957080 secs] [Times: user=0.88 sys=0.01, real=0.30 secs] 
40006.528: [GC 40006.529: [ParNew: 471872K->52416K(471872K), 0.2485390 secs] 7885234K->7520144K(11361088K), 0.2489480 secs] [Times: user=0.85 sys=0.04, real=0.25 secs] 
40007.705: [GC 40007.705: [ParNew: 471872K->52416K(471872K), 0.2847780 secs] 7939600K->7575526K(11361088K), 0.2852400 secs] [Times: user=0.93 sys=0.02, real=0.28 secs] 
40008.766: [GC 40008.766: [ParNew: 471872K->52416K(471872K), 0.3793450 secs] 7994982K->7632813K(11361088K), 0.3798070 secs] [Times: user=0.86 sys=0.03, real=0.38 secs] 
40010.200: [GC 40010.200: [ParNew: 471872K->31573K(471872K), 0.1238100 secs] 8052269K->7634985K(11361088K), 0.1242510 secs] [Times: user=0.63 sys=0.02, real=0.13 secs] 
40011.869: [GC 40011.869: [ParNew: 451029K->30255K(471872K), 0.0820610 secs] 8054441K->7633666K(11361088K), 0.0825470 secs] [Times: user=0.61 sys=0.00, real=0.09 secs] 
40012.971: [GC 40012.972: [ParNew: 449545K->52416K(471872K), 0.1774470 secs] 8052957K->7683134K(11361088K), 0.1779090 secs] [Times: user=1.61 sys=0.03, real=0.18 secs] 
40015.411: [GC 40015.411: [ParNew: 471872K->52416K(471872K), 0.2322770 secs] 8102590K->7733692K(11361088K), 0.2327130 secs] [Times: user=0.88 sys=0.03, real=0.24 secs] 
40016.945: [GC 40016.945: [ParNew: 471872K->36573K(471872K), 0.1931090 secs] 8153148K->7744904K(11361088K), 0.1935530 secs] [Times: user=0.59 sys=0.02, real=0.19 secs] 
40018.025: [GC 40018.025: [ParNew: 456029K->52415K(471872K), 0.1395250 secs] 8164360K->7763357K(11361088K), 0.1399320 secs] [Times: user=0.70 sys=0.01, real=0.14 secs] 
40018.685: [GC 40018.685: [ParNew: 471871K->52415K(471872K), 0.2681640 secs] 8182813K->7809013K(11361088K), 0.2685700 secs] [Times: user=0.84 sys=0.05, real=0.27 secs] 
40019.543: [GC 40019.543: [ParNew: 471871K->39804K(471872K), 0.1045620 secs] 8228469K->7818920K(11361088K), 0.1050420 secs] [Times: user=0.70 sys=0.03, real=0.10 secs] 
40020.771: [GC 40020.771: [ParNew: 459260K->38128K(471872K), 0.0827680 secs] 8238376K->7830399K(11361088K), 0.0831730 secs] [Times: user=0.66 sys=0.03, real=0.09 secs] 
40022.093: [GC 40022.093: [ParNew: 457584K->28474K(471872K), 0.1008260 secs] 8249855K->7843919K(11361088K), 0.1012150 secs] [Times: user=0.53 sys=0.02, real=0.10 secs] 
40025.696: [GC 40025.696: [ParNew: 447930K->26921K(471872K), 0.0743450 secs] 8263375K->7842366K(11361088K), 0.0747360 secs] [Times: user=0.60 sys=0.00, real=0.07 secs] 
40028.273: [GC 40028.274: [ParNew: 446377K->33454K(471872K), 0.0986350 secs] 8261822K->7848900K(11361088K), 0.0990890 secs] [Times: user=0.74 sys=0.01, real=0.10 secs] 
40031.488: [GC 40031.488: [ParNew: 452910K->23464K(471872K), 0.0841810 secs] 8268356K->7848707K(11361088K), 0.0847390 secs] [Times: user=0.46 sys=0.00, real=0.08 secs] 
40033.670: [GC 40033.670: [ParNew: 442920K->32656K(471872K), 0.0786260 secs] 8268163K->7857900K(11361088K), 0.0791220 secs] [Times: user=0.63 sys=0.01, real=0.08 secs] 
40035.983: [GC 40035.983: [ParNew: 452112K->38507K(471872K), 0.0867520 secs] 8277356K->7867189K(11361088K), 0.0871280 secs] [Times: user=0.64 sys=0.00, real=0.09 secs] 
40037.665: [GC 40037.666: [ParNew: 457963K->37861K(471872K), 0.0765520 secs] 8286645K->7874130K(11361088K), 0.0770270 secs] [Times: user=0.59 sys=0.00, real=0.07 secs] 
40040.042: [GC 40040.042: [ParNew: 457317K->52416K(471872K), 0.0934250 secs] 8293586K->7899764K(11361088K), 0.0938940 secs] [Times: user=0.72 sys=0.01, real=0.10 secs] 
40042.807: [GC 40042.807: [ParNew: 471872K->44113K(471872K), 0.1680300 secs] 8319220K->7934111K(11361088K), 0.1684000 secs] [Times: user=0.67 sys=0.03, real=0.17 secs] 
40043.818: [GC 40043.818: [ParNew: 463569K->20754K(471872K), 0.0696230 secs] 8353567K->7910752K(11361088K), 0.0700510 secs] [Times: user=0.60 sys=0.00, real=0.07 secs] 
40046.251: [GC 40046.252: [ParNew: 440210K->51436K(471872K), 0.0856290 secs] 8330208K->7941434K(11361088K), 0.0860540 secs] [Times: user=0.69 sys=0.01, real=0.09 secs] 
40048.001: [GC 40048.002: [ParNew: 470892K->46505K(471872K), 0.1986520 secs] 8360890K->7972276K(11361088K), 0.1991540 secs] [Times: user=0.71 sys=0.02, real=0.20 secs] 
40050.387: [GC 40050.387: [ParNew: 465961K->19818K(471872K), 0.0677570 secs] 8391732K->7952503K(11361088K), 0.0681290 secs] [Times: user=0.59 sys=0.01, real=0.06 secs] 
40051.413: [GC 40051.413: [ParNew: 439274K->29991K(471872K), 0.0845450 secs] 8371959K->7962675K(11361088K), 0.0849310 secs] [Times: user=0.62 sys=0.00, real=0.09 secs] 
40055.460: [GC 40055.460: [ParNew: 449447K->49345K(471872K), 0.1989120 secs] 8382131K->7988032K(11361088K), 0.1994270 secs] [Times: user=0.79 sys=0.01, real=0.20 secs] 
40058.028: [GC 40058.028: [ParNew: 468801K->20285K(471872K), 0.0738580 secs] 8407488K->7973783K(11361088K), 0.0742280 secs] [Times: user=0.57 sys=0.02, real=0.07 secs] 
40061.001: [GC 40061.001: [ParNew: 439669K->21765K(471872K), 0.0919320 secs] 8393167K->7975263K(11361088K), 0.0923730 secs] [Times: user=0.61 sys=0.00, real=0.09 secs] 
40062.774: [GC 40062.775: [ParNew: 441222K->46129K(471872K), 0.1512000 secs] 8394720K->7999627K(11361088K), 0.1516600 secs] [Times: user=1.04 sys=0.02, real=0.15 secs] 
40064.349: [GC 40064.350: [ParNew: 465585K->30529K(471872K), 0.0973900 secs] 8419083K->7995904K(11361088K), 0.0978720 secs] [Times: user=0.58 sys=0.01, real=0.10 secs] 
40067.019: [GC 40067.019: [ParNew: 449985K->23628K(471872K), 0.0601800 secs] 8415360K->7989003K(11361088K), 0.0606180 secs] [Times: user=0.54 sys=0.00, real=0.06 secs] 
40069.111: [GC 40069.112: [ParNew: 443084K->44290K(471872K), 0.1360170 secs] 8408459K->8009665K(11361088K), 0.1364360 secs] [Times: user=0.67 sys=0.01, real=0.14 secs] 
40071.588: [GC 40071.588: [ParNew: 463746K->52416K(471872K), 0.2086220 secs] 8429121K->8041642K(11361088K), 0.2091050 secs] [Times: user=0.86 sys=0.01, real=0.20 secs] 
40072.678: [GC 40072.679: [ParNew: 471872K->52416K(471872K), 0.3540420 secs] 8461098K->8108871K(11361088K), 0.3545290 secs] [Times: user=1.01 sys=0.04, real=0.35 secs] 
40073.938: [GC 40073.938: [ParNew: 471872K->52416K(471872K), 0.1725560 secs] 8528327K->8146964K(11361088K), 0.1729370 secs] [Times: user=0.79 sys=0.02, real=0.18 secs] 
40075.812: [GC 40075.812: [ParNew: 471872K->52416K(471872K), 0.1429300 secs] 8566420K->8150021K(11361088K), 0.1433720 secs] [Times: user=0.78 sys=0.00, real=0.14 secs] 
40076.663: [GC 40076.663: [ParNew: 471872K->52416K(471872K), 0.1343910 secs] 8569477K->8170726K(11361088K), 0.1347970 secs] [Times: user=0.94 sys=0.03, real=0.13 secs] 
40077.325: [GC 40077.325: [ParNew: 471872K->52416K(471872K), 0.1650740 secs] 8590182K->8217917K(11361088K), 0.1654640 secs] [Times: user=0.80 sys=0.04, real=0.17 secs] 
40078.148: [GC 40078.148: [ParNew: 471872K->39935K(471872K), 0.1072120 secs] 8637373K->8235691K(11361088K), 0.1076450 secs] [Times: user=0.66 sys=0.04, real=0.10 secs] 
40078.962: [GC 40078.962: [ParNew: 459391K->40482K(471872K), 0.0643260 secs] 8655147K->8236239K(11361088K), 0.0648010 secs] [Times: user=0.68 sys=0.00, real=0.06 secs] 
40080.043: [GC 40080.043: [ParNew: 459938K->51201K(471872K), 0.1214870 secs] 8655695K->8264349K(11361088K), 0.1219380 secs] [Times: user=0.66 sys=0.01, real=0.12 secs] 
40080.790: [GC 40080.790: [ParNew: 470657K->52416K(471872K), 0.1658940 secs] 8683805K->8289258K(11361088K), 0.1663590 secs] [Times: user=0.80 sys=0.01, real=0.16 secs] 
40081.664: [GC 40081.664: [ParNew: 471872K->52416K(471872K), 0.2738310 secs] 8708714K->8347821K(11361088K), 0.2741980 secs] [Times: user=0.85 sys=0.04, real=0.27 secs] 
40083.554: [GC 40083.554: [ParNew: 471872K->52416K(471872K), 0.3313220 secs] 8767277K->8371708K(11361088K), 0.3318250 secs] [Times: user=0.95 sys=0.00, real=0.33 secs] 
40084.720: [GC 40084.720: [ParNew: 471872K->46166K(471872K), 0.1934240 secs] 8791164K->8413693K(11361088K), 0.1938380 secs] [Times: user=0.89 sys=0.09, real=0.19 secs] 
40085.814: [GC 40085.814: [ParNew: 465622K->43506K(471872K), 0.1362390 secs] 8833149K->8427316K(11361088K), 0.1366970 secs] [Times: user=0.61 sys=0.02, real=0.14 secs] 
40087.566: [GC 40087.566: [ParNew: 462141K->36235K(471872K), 0.2696660 secs] 8845951K->8441983K(11361088K), 0.2701070 secs] [Times: user=2.62 sys=0.02, real=0.27 secs] 
40088.465: [GC 40088.465: [ParNew: 455691K->52416K(471872K), 0.2475060 secs] 8861439K->8498615K(11361088K), 0.2479880 secs] [Times: user=1.30 sys=0.05, real=0.25 secs] 
40089.122: [GC 40089.122: [ParNew (promotion failed): 471872K->468654K(471872K), 0.7805560 secs]40089.903: [CMS: 8490264K->6867798K(10889216K), 28.6450790 secs] 8918071K->6867798K(11361088K), [CMS Perm : 406402K->406236K(524288K)], 29.4261330 secs] [Times: user=29.91 sys=0.40, real=29.42 secs] 
40119.033: [GC 40119.033: [ParNew: 419456K->52416K(471872K), 0.1998360 secs] 7287254K->6933672K(11361088K), 0.2002570 secs] [Times: user=0.81 sys=0.01, real=0.20 secs] 
