6210.363: [GC [PSYoungGen: 313579K->20406K(320512K)] 967668K->674583K(1019584K), 0.0725480 secs] [Times: user=0.16 sys=0.00, real=0.08 secs] 
6210.797: [GC [PSYoungGen: 312054K->24669K(320576K)] 966231K->678927K(1019648K), 0.0939310 secs] [Times: user=0.21 sys=0.01, real=0.09 secs] 
6211.167: [GC [PSYoungGen: 316314K->20736K(320704K)] 970571K->675066K(1019776K), 0.0798490 secs] [Times: user=0.15 sys=0.00, real=0.08 secs] 
6211.577: [GC [PSYoungGen: 312576K->20549K(320640K)] 966906K->674975K(1019712K), 0.0724850 secs] [Times: user=0.19 sys=0.00, real=0.07 secs] 
6211.948: [GC [PSYoungGen: 312389K->18385K(320384K)] 966815K->672923K(1019456K), 0.0599320 secs] [Times: user=0.15 sys=0.00, real=0.06 secs] 
6212.304: [GC [PSYoungGen: 310033K->22243K(320576K)] 964571K->676884K(1019648K), 0.0733850 secs] [Times: user=0.19 sys=0.00, real=0.08 secs] 
6212.827: [GC [PSYoungGen: 313891K->24651K(320768K)] 968532K->679372K(1019840K), 0.0899420 secs] [Times: user=0.19 sys=0.00, real=0.09 secs] 
6213.281: [GC [PSYoungGen: 317067K->21721K(320960K)] 971788K->676531K(1020032K), 0.0716950 secs] [Times: user=0.17 sys=0.00, real=0.07 secs] 
6213.690: [GC [PSYoungGen: 314137K->26018K(319936K)] 968947K->680915K(1019008K), 0.0799560 secs] [Times: user=0.18 sys=0.00, real=0.08 secs] 
6214.143: [GC [PSYoungGen: 317794K->19436K(320640K)] 972691K->674462K(1019712K), 0.0755490 secs] [Times: user=0.19 sys=0.00, real=0.08 secs] 
6214.601: [GC [PSYoungGen: 311212K->18494K(320512K)] 966238K->673591K(1019584K), 0.0591070 secs] [Times: user=0.14 sys=0.00, real=0.06 secs] 
6215.025: [GC [PSYoungGen: 310142K->22225K(320576K)] 965239K->677322K(1019648K), 0.0759160 secs] [Times: user=0.20 sys=0.00, real=0.08 secs] 
6215.506: [GC [PSYoungGen: 313873K->21644K(321728K)] 968970K->676741K(1020800K), 0.1178330 secs] [Times: user=0.15 sys=0.01, real=0.12 secs] 
6215.983: [GC [PSYoungGen: 315084K->18774K(321216K)] 970181K->673951K(1020288K), 0.0901720 secs] [Times: user=0.15 sys=0.00, real=0.09 secs] 
6216.429: [GC [PSYoungGen: 312214K->27142K(318912K)] 967391K->682415K(1017984K), 0.0771250 secs] [Times: user=0.17 sys=0.00, real=0.08 secs] 
6216.829: [GC [PSYoungGen: 318278K->21674K(320320K)] 973551K->677036K(1019392K), 0.0716840 secs] [Times: user=0.17 sys=0.00, real=0.07 secs] 
6217.321: [GC [PSYoungGen: 312810K->21333K(321408K)] 968172K->676783K(1020480K), 0.0632290 secs] [Times: user=0.18 sys=0.00, real=0.06 secs] 
6217.781: [GC [PSYoungGen: 314133K->23048K(320896K)] 969583K->678594K(1019968K), 0.0768310 secs] [Times: user=0.17 sys=0.01, real=0.08 secs] 
6218.212: [GC [PSYoungGen: 315832K->24319K(321280K)] 971378K->679945K(1020352K), 0.0790500 secs] [Times: user=0.18 sys=0.00, real=0.08 secs] 
6218.705: [GC [PSYoungGen: 317759K->28017K(321472K)] 973385K->684792K(1020544K), 0.0650380 secs] [Times: user=0.19 sys=0.00, real=0.07 secs] 
6219.098: [GC [PSYoungGen: 321457K->23504K(318656K)] 978232K->680423K(1017728K), 0.0744910 secs] [Times: user=0.18 sys=0.00, real=0.07 secs] 
6219.424: [GC [PSYoungGen: 314128K->23448K(320064K)] 971047K->680367K(1019136K), 0.0485830 secs] [Times: user=0.17 sys=0.00, real=0.05 secs] 
6219.818: [GC [PSYoungGen: 314072K->20149K(320640K)] 970991K->677172K(1019712K), 0.0780870 secs] [Times: user=0.17 sys=0.01, real=0.07 secs] 
6220.235: [GC [PSYoungGen: 311861K->23386K(320576K)] 968884K->680489K(1019648K), 0.0692400 secs] [Times: user=0.17 sys=0.00, real=0.07 secs] 
6220.668: [GC [PSYoungGen: 315098K->22081K(321472K)] 972201K->679272K(1020544K), 0.0611510 secs] [Times: user=0.16 sys=0.00, real=0.06 secs] 
6221.073: [GC [PSYoungGen: 315073K->23819K(321024K)] 972264K->681106K(1020096K), 0.0654480 secs] [Times: user=0.18 sys=0.01, real=0.07 secs] 
6221.436: [GC [PSYoungGen: 316811K->22613K(322048K)] 974098K->679971K(1021120K), 0.0845080 secs] [Times: user=0.19 sys=0.00, real=0.09 secs] 
6221.882: [GC [PSYoungGen: 316757K->22461K(321600K)] 974115K->679916K(1020672K), 0.0666990 secs] [Times: user=0.17 sys=0.00, real=0.07 secs] 
6222.263: [GC [PSYoungGen: 316605K->21830K(322688K)] 974060K->679381K(1021760K), 0.0657330 secs] [Times: user=0.16 sys=0.00, real=0.07 secs] 
6222.630: [GC [PSYoungGen: 317446K->20685K(322432K)] 974997K->678324K(1021504K), 0.0687160 secs] [Times: user=0.16 sys=0.00, real=0.07 secs] 
6222.979: [GC [PSYoungGen: 316301K->25017K(321792K)] 973940K->682744K(1020864K), 0.1064230 secs] [Times: user=0.18 sys=0.01, real=0.10 secs] 
6223.394: [GC [PSYoungGen: 319993K->16626K(311616K)] 977720K->674449K(1010688K), 0.0834850 secs] [Times: user=0.16 sys=0.00, real=0.09 secs] 
6223.947: [GC [PSYoungGen: 311602K->24307K(321216K)] 969425K->682210K(1020288K), 0.0755360 secs] [Times: user=0.18 sys=0.00, real=0.07 secs] 
6224.358: [GC [PSYoungGen: 317619K->18330K(311680K)] 975522K->676321K(1010752K), 0.0881880 secs] [Times: user=0.15 sys=0.01, real=0.08 secs] 
6224.813: [GC [PSYoungGen: 311642K->28195K(317952K)] 969633K->686336K(1017024K), 0.0817750 secs] [Times: user=0.18 sys=0.01, real=0.08 secs] 
6225.207: [GC [PSYoungGen: 317923K->25131K(314880K)] 976064K->683352K(1013952K), 0.0715330 secs] [Times: user=0.17 sys=0.01, real=0.07 secs] 
6225.592: [GC [PSYoungGen: 314859K->23890K(319744K)] 973080K->682198K(1018816K), 0.0744490 secs] [Times: user=0.17 sys=0.00, real=0.07 secs] 
6226.095: [GC [PSYoungGen: 313554K->24157K(319424K)] 971862K->682553K(1018496K), 0.0665230 secs] [Times: user=0.19 sys=0.00, real=0.07 secs] 
6226.431: [GC [PSYoungGen: 313821K->28510K(317184K)] 972217K->686995K(1016256K), 0.0804600 secs] [Times: user=0.19 sys=0.00, real=0.08 secs] 
6226.884: [GC [PSYoungGen: 316190K->23831K(318592K)] 974675K->682404K(1017664K), 0.0497010 secs] [Times: user=0.17 sys=0.00, real=0.05 secs] 
6227.291: [GC [PSYoungGen: 311511K->27673K(317568K)] 970084K->686325K(1016640K), 0.0581690 secs] [Times: user=0.19 sys=0.00, real=0.06 secs] 
6227.695: [GC [PSYoungGen: 314969K->23398K(318400K)] 973621K->682146K(1017472K), 0.0713350 secs] [Times: user=0.18 sys=0.01, real=0.07 secs] 
6228.120: [GC [PSYoungGen: 310694K->24021K(319616K)] 969442K->682850K(1018688K), 0.0923880 secs] [Times: user=0.17 sys=0.00, real=0.09 secs] 
6228.567: [GC [PSYoungGen: 313163K->22620K(319040K)] 971992K->681536K(1018112K), 0.0660540 secs] [Times: user=0.19 sys=0.00, real=0.07 secs] 
6229.021: [GC [PSYoungGen: 311772K->20595K(320000K)] 970688K->679591K(1019072K), 0.0624870 secs] [Times: user=0.17 sys=0.01, real=0.06 secs] 
6229.440: [GC [PSYoungGen: 311091K->22223K(320000K)] 970087K->681291K(1019072K), 0.0760490 secs] [Times: user=0.17 sys=0.00, real=0.07 secs] 
6229.809: [GC [PSYoungGen: 312719K->21549K(320640K)] 971787K->680721K(1019712K), 0.0633530 secs] [Times: user=0.15 sys=0.01, real=0.06 secs] 
6230.317: [GC [PSYoungGen: 313069K->23899K(320384K)] 972241K->683159K(1019456K), 0.0785930 secs] [Times: user=0.17 sys=0.00, real=0.08 secs] 
6230.718: [GC [PSYoungGen: 315419K->20889K(321088K)] 974679K->680246K(1020160K), 0.0791230 secs] [Times: user=0.16 sys=0.01, real=0.07 secs] 
6231.261: [GC [PSYoungGen: 313433K->21409K(320960K)] 972790K->680830K(1020032K), 0.0915160 secs] [Times: user=0.17 sys=0.00, real=0.09 secs] 
6231.737: [GC [PSYoungGen: 313953K->18898K(320960K)] 973374K->678414K(1020032K), 0.0718370 secs] [Times: user=0.16 sys=0.00, real=0.08 secs] 
6232.187: [GC [PSYoungGen: 311698K->22623K(321152K)] 971214K->682219K(1020224K), 0.1102290 secs] [Times: user=0.19 sys=0.00, real=0.11 secs] 
6232.672: [GC [PSYoungGen: 315423K->24550K(321216K)] 975019K->684227K(1020288K), 0.0730180 secs] [Times: user=0.16 sys=0.01, real=0.07 secs] 
6233.128: [GC [PSYoungGen: 317990K->20435K(321472K)] 977667K->680200K(1020544K), 0.0498720 secs] [Times: user=0.16 sys=0.00, real=0.05 secs] 
6233.492: [GC [PSYoungGen: 313875K->22794K(322048K)] 973640K->682646K(1021120K), 0.0715130 secs] [Times: user=0.17 sys=0.00, real=0.07 secs] 
6234.014: [GC [PSYoungGen: 316938K->25253K(319424K)] 976790K->685201K(1018496K), 0.1202680 secs] [Times: user=0.18 sys=0.00, real=0.12 secs] 
6234.484: [GC [PSYoungGen: 319397K->21579K(321792K)] 979345K->681607K(1020864K), 0.0667850 secs] [Times: user=0.17 sys=0.01, real=0.07 secs] 
6234.917: [GC [PSYoungGen: 315403K->24946K(318784K)] 975431K->685071K(1017856K), 0.0719760 secs] [Times: user=0.19 sys=0.00, real=0.08 secs] 
6235.354: [GC [PSYoungGen: 318770K->17286K(320576K)] 978895K->677498K(1019648K), 0.0509820 secs] [Times: user=0.15 sys=0.00, real=0.05 secs] 
6235.748: [GC [PSYoungGen: 309830K->22926K(321024K)] 970042K->683226K(1020096K), 0.0914020 secs] [Times: user=0.18 sys=0.00, real=0.10 secs] 
6236.134: [GC [PSYoungGen: 315470K->23931K(321408K)] 975770K->684311K(1020480K), 0.0927180 secs] [Times: user=0.17 sys=0.00, real=0.09 secs] 
6236.614: [GC [PSYoungGen: 317243K->18520K(311872K)] 977623K->678981K(1010944K), 0.0684730 secs] [Times: user=0.15 sys=0.00, real=0.07 secs] 
6237.033: [GC [PSYoungGen: 311832K->22763K(321664K)] 972293K->683312K(1020736K), 0.0698030 secs] [Times: user=0.17 sys=0.00, real=0.07 secs] 
6237.426: [GC [PSYoungGen: 316203K->25179K(318656K)] 976752K->685807K(1017728K), 0.0964660 secs] [Times: user=0.19 sys=0.00, real=0.10 secs] 
6237.855: [GC [PSYoungGen: 318619K->23025K(321536K)] 979247K->683757K(1020608K), 0.0819350 secs] [Times: user=0.17 sys=0.00, real=0.08 secs] 
6238.225: [GC [PSYoungGen: 316209K->21957K(321152K)] 976941K->682786K(1020224K), 0.0639080 secs] [Times: user=0.17 sys=0.00, real=0.07 secs] 
6238.695: [GC [PSYoungGen: 315141K->21303K(322240K)] 975970K->682211K(1021312K), 0.0968930 secs] [Times: user=0.19 sys=0.01, real=0.10 secs] 
6239.081: [GC [PSYoungGen: 315959K->22153K(321920K)] 976867K->683149K(1020992K), 0.0713130 secs] [Times: user=0.17 sys=0.00, real=0.07 secs] 
6239.515: [GC [PSYoungGen: 316809K->23621K(322688K)] 977805K->684713K(1021760K), 0.0572740 secs] [Times: user=0.17 sys=0.00, real=0.06 secs] 
6239.944: [GC [PSYoungGen: 319493K->20724K(322688K)] 980585K->681896K(1021760K), 0.0706850 secs] [Times: user=0.17 sys=0.00, real=0.07 secs] 
6240.311: [GC [PSYoungGen: 316596K->19624K(322816K)] 977768K->680884K(1021888K), 0.0655220 secs] [Times: user=0.15 sys=0.00, real=0.06 secs] 
6240.734: [GC [PSYoungGen: 315752K->25855K(321984K)] 977012K->687204K(1021056K), 0.0707670 secs] [Times: user=0.20 sys=0.00, real=0.07 secs] 
6241.102: [GC [PSYoungGen: 321983K->20357K(321984K)] 983332K->681801K(1021056K), 0.0730470 secs] [Times: user=0.16 sys=0.00, real=0.07 secs] 
6241.511: [GC [PSYoungGen: 314821K->22452K(321984K)] 976265K->684000K(1021056K), 0.0945770 secs] [Times: user=0.17 sys=0.00, real=0.09 secs] 
6242.011: [GC [PSYoungGen: 316916K->19379K(322432K)] 978464K->681023K(1021504K), 0.1345060 secs] [Times: user=0.17 sys=0.00, real=0.13 secs] 
6242.479: [GC [PSYoungGen: 314739K->22337K(322432K)] 976383K->684061K(1021504K), 0.0639980 secs] [Times: user=0.16 sys=0.00, real=0.07 secs] 
6242.858: [GC [PSYoungGen: 317697K->26685K(320000K)] 979421K->688739K(1019072K), 0.0737610 secs] [Times: user=0.20 sys=0.01, real=0.08 secs] 
6243.279: [GC [PSYoungGen: 319997K->20841K(321408K)] 982051K->683047K(1020480K), 0.1033020 secs] [Times: user=0.16 sys=0.00, real=0.11 secs] 
6243.707: [GC [PSYoungGen: 314153K->21148K(322048K)] 976359K->683451K(1021120K), 0.0793720 secs] [Times: user=0.17 sys=0.00, real=0.08 secs] 
6244.188: [GC [PSYoungGen: 315356K->17771K(321664K)] 977659K->680153K(1020736K), 0.0946210 secs] [Times: user=0.16 sys=0.00, real=0.10 secs] 
6244.631: [GC [PSYoungGen: 311979K->25435K(320256K)] 974361K->687905K(1019328K), 0.0779610 secs] [Times: user=0.17 sys=0.01, real=0.07 secs] 
6245.084: [GC [PSYoungGen: 317979K->23916K(321024K)] 980449K->686482K(1020096K), 0.0755740 secs] [Times: user=0.18 sys=0.00, real=0.07 secs] 
6245.549: [GC [PSYoungGen: 316460K->20147K(321280K)] 979026K->682801K(1020352K), 0.0676550 secs] [Times: user=0.17 sys=0.00, real=0.07 secs] 
6245.896: [GC [PSYoungGen: 312947K->18706K(321024K)] 975601K->681440K(1020096K), 0.0483390 secs] [Times: user=0.16 sys=0.00, real=0.05 secs] 
6246.282: [GC [PSYoungGen: 311506K->21471K(321856K)] 974240K->684205K(1020928K), 0.0738090 secs] [Times: user=0.18 sys=0.00, real=0.07 secs] 
6246.679: [GC [PSYoungGen: 315103K->24702K(321280K)] 977837K->687524K(1020352K), 0.0696730 secs] [Times: user=0.17 sys=0.01, real=0.07 secs] 
6247.091: [GC [PSYoungGen: 318334K->16778K(320832K)] 981156K->679680K(1019904K), 0.0550370 secs] [Times: user=0.15 sys=0.00, real=0.05 secs] 
6247.469: [GC [PSYoungGen: 309450K->23317K(321088K)] 972352K->686315K(1020160K), 0.0839760 secs] [Times: user=0.18 sys=0.00, real=0.09 secs] 
6247.850: [GC [PSYoungGen: 315989K->25288K(319808K)] 978987K->688374K(1018880K), 0.0533230 secs] [Times: user=0.17 sys=0.00, real=0.06 secs] 
6248.293: [GC [PSYoungGen: 316680K->17241K(308672K)] 979766K->680424K(1007744K), 0.0617240 secs] [Times: user=0.14 sys=0.00, real=0.06 secs] 
6248.714: [GC [PSYoungGen: 308633K->23140K(320512K)] 971816K->686411K(1019584K), 0.0788880 secs] [Times: user=0.17 sys=0.00, real=0.08 secs] 
6249.142: [GC [PSYoungGen: 314468K->28985K(320320K)] 977739K->693653K(1019392K), 0.0739440 secs] [Times: user=0.19 sys=0.00, real=0.07 secs] 
6249.577: [GC [PSYoungGen: 320313K->23069K(317120K)] 984981K->687904K(1016192K), 0.1025670 secs] [Times: user=0.18 sys=0.00, real=0.10 secs] 
6249.946: [GC [PSYoungGen: 311005K->19776K(318720K)] 975840K->684700K(1017792K), 0.0577100 secs] [Times: user=0.15 sys=0.01, real=0.06 secs] 
6250.362: [GC [PSYoungGen: 307712K->17818K(319104K)] 972636K->682814K(1018176K), 0.0524720 secs] [Times: user=0.14 sys=0.00, real=0.05 secs] 
6250.723: [GC [PSYoungGen: 306458K->25155K(313856K)] 971454K->690150K(1012928K), 0.0839400 secs] [Times: user=0.18 sys=0.01, real=0.08 secs] 
6251.128: [GC [PSYoungGen: 313795K->20150K(319232K)] 978790K->685233K(1018304K), 0.0726270 secs] [Times: user=0.18 sys=0.00, real=0.07 secs] 
6251.536: [GC [PSYoungGen: 308598K->17522K(318720K)] 973681K->682702K(1017792K), 0.0536410 secs] [Times: user=0.14 sys=0.00, real=0.05 secs] 
6251.914: [GC [PSYoungGen: 305970K->24457K(318912K)] 971150K->689733K(1017984K), 0.0812640 secs] [Times: user=0.20 sys=0.00, real=0.08 secs] 
6252.402: [GC [PSYoungGen: 313161K->19752K(319104K)] 978437K->685092K(1018176K), 0.0776490 secs] [Times: user=0.17 sys=0.00, real=0.07 secs] 
6252.776: [GC [PSYoungGen: 308456K->16952K(319616K)] 973796K->682371K(1018688K), 0.0937420 secs] [Times: user=0.15 sys=0.00, real=0.09 secs] 
6253.233: [GC [PSYoungGen: 306616K->20919K(319552K)] 972035K->686426K(1018624K), 0.0793600 secs] [Times: user=0.16 sys=0.00, real=0.08 secs] 
6253.680: [GC [PSYoungGen: 310583K->21667K(321024K)] 976090K->687247K(1020096K), 0.0786470 secs] [Times: user=0.18 sys=0.01, real=0.08 secs] 
6254.051: [GC [PSYoungGen: 313634K->23248K(320448K)] 979213K->688907K(1019520K), 0.1009980 secs] [Times: user=0.21 sys=0.00, real=0.11 secs] 
6254.517: [GC [PSYoungGen: 315216K->26590K(318592K)] 980875K->692338K(1017664K), 0.0819040 secs] [Times: user=0.20 sys=0.00, real=0.08 secs] 
6254.953: [GC [PSYoungGen: 316702K->23228K(319808K)] 982450K->689071K(1018880K), 0.0823190 secs] [Times: user=0.19 sys=0.00, real=0.08 secs] 
6255.425: [GC [PSYoungGen: 313340K->25427K(319040K)] 979183K->691358K(1018112K), 0.0821460 secs] [Times: user=0.18 sys=0.00, real=0.08 secs] 
6255.901: [GC [PSYoungGen: 315027K->23005K(319552K)] 980958K->689025K(1018624K), 0.0659380 secs] [Times: user=0.17 sys=0.00, real=0.07 secs] 
6256.280: [GC [PSYoungGen: 312605K->23898K(320256K)] 978625K->690006K(1019328K), 0.0635220 secs] [Times: user=0.17 sys=0.00, real=0.07 secs] 
6256.707: [GC [PSYoungGen: 314714K->17709K(320064K)] 980822K->683904K(1019136K), 0.0872880 secs] [Times: user=0.16 sys=0.00, real=0.09 secs] 
6257.288: [GC [PSYoungGen: 308525K->19340K(320320K)] 974720K->685616K(1019392K), 0.0909460 secs] [Times: user=0.19 sys=0.01, real=0.09 secs] 
6257.683: [GC [PSYoungGen: 310220K->23675K(320064K)] 976496K->690039K(1019136K), 0.0563370 secs] [Times: user=0.17 sys=0.00, real=0.05 secs] 
6258.109: [GC [PSYoungGen: 314555K->22808K(320768K)] 980919K->689291K(1019840K), 0.0714380 secs] [Times: user=0.16 sys=0.00, real=0.07 secs] 
6258.528: [GC [PSYoungGen: 314456K->22612K(320384K)] 980939K->689168K(1019456K), 0.0557360 secs] [Times: user=0.17 sys=0.00, real=0.06 secs] 
6258.966: [GC [PSYoungGen: 314260K->25254K(320128K)] 980816K->691898K(1019200K), 0.0955190 secs] [Times: user=0.17 sys=0.00, real=0.09 secs] 
6259.476: [GC [PSYoungGen: 317140K->20756K(320704K)] 983784K->687487K(1019776K), 0.0657730 secs] [Times: user=0.16 sys=0.01, real=0.06 secs] 
6259.867: [GC [PSYoungGen: 312660K->20185K(321344K)] 979391K->686996K(1020416K), 0.0715600 secs] [Times: user=0.20 sys=0.00, real=0.07 secs] 
6260.365: [GC [PSYoungGen: 313113K->21244K(321088K)] 979924K->688127K(1020160K), 0.0765940 secs] [Times: user=0.17 sys=0.00, real=0.07 secs] 
6260.805: [GC [PSYoungGen: 314172K->22973K(321984K)] 981055K->689945K(1021056K), 0.0751570 secs] [Times: user=0.18 sys=0.00, real=0.07 secs] 
6261.213: [GC [PSYoungGen: 317245K->23819K(321792K)] 984217K->690879K(1020864K), 0.0644920 secs] [Times: user=0.17 sys=0.00, real=0.07 secs] 
6261.607: [GC [PSYoungGen: 318091K->25069K(320896K)] 985151K->692217K(1019968K), 0.1043860 secs] [Times: user=0.18 sys=0.00, real=0.10 secs] 
6262.092: [GC [PSYoungGen: 318381K->17722K(311040K)] 985529K->684950K(1010112K), 0.0629710 secs] [Times: user=0.14 sys=0.00, real=0.07 secs] 
6262.489: [GC [PSYoungGen: 311034K->24351K(320704K)] 978262K->691667K(1019776K), 0.0657670 secs] [Times: user=0.17 sys=0.00, real=0.07 secs] 
6262.853: [GC [PSYoungGen: 316639K->21531K(320896K)] 983955K->688943K(1019968K), 0.0999270 secs] [Times: user=0.17 sys=0.00, real=0.10 secs] 
6263.365: [GC [PSYoungGen: 313819K->19531K(321536K)] 981231K->687030K(1020608K), 0.0664240 secs] [Times: user=0.17 sys=0.00, real=0.06 secs] 
6263.855: [GC [PSYoungGen: 312969K->24280K(317760K)] 980469K->691859K(1016832K), 0.0718590 secs] [Times: user=0.18 sys=0.00, real=0.07 secs] 
6264.278: [GC [PSYoungGen: 317720K->17958K(321024K)] 985299K->685610K(1020096K), 0.0774620 secs] [Times: user=0.14 sys=0.00, real=0.08 secs] 
6264.754: [GC [PSYoungGen: 310758K->23879K(316736K)] 978410K->691618K(1015808K), 0.0784000 secs] [Times: user=0.19 sys=0.00, real=0.07 secs] 
6265.238: [GC [PSYoungGen: 316679K->24960K(320128K)] 984418K->692780K(1019200K), 0.0665690 secs] [Times: user=0.18 sys=0.00, real=0.07 secs] 
6265.601: [GC [PSYoungGen: 316608K->27089K(318784K)] 984428K->694997K(1017856K), 0.0905890 secs] [Times: user=0.21 sys=0.00, real=0.09 secs] 
6266.066: [GC [PSYoungGen: 318737K->20753K(319808K)] 986645K->688748K(1018880K), 0.0881900 secs] [Times: user=0.17 sys=0.01, real=0.09 secs] 
6266.454: [GC [PSYoungGen: 310481K->24720K(319424K)] 978476K->692820K(1018496K), 0.0923300 secs] [Times: user=0.17 sys=0.00, real=0.09 secs] 
6266.890: [GC [PSYoungGen: 314448K->24680K(319744K)] 982548K->692868K(1018816K), 0.0918850 secs] [Times: user=0.21 sys=0.00, real=0.09 secs] 
6267.380: [GC [PSYoungGen: 314664K->23876K(319744K)] 982852K->692151K(1018816K), 0.0876850 secs] [Times: user=0.20 sys=0.00, real=0.09 secs] 
6267.796: [GC [PSYoungGen: 313860K->24692K(320064K)] 982135K->693064K(1019136K), 0.0704850 secs] [Times: user=0.20 sys=0.01, real=0.07 secs] 
6268.325: [GC [PSYoungGen: 315316K->24629K(320064K)] 983688K->693081K(1019136K), 0.0806530 secs] [Times: user=0.20 sys=0.01, real=0.08 secs] 
6268.768: [GC [PSYoungGen: 315253K->20407K(320256K)] 983705K->688954K(1019328K), 0.1265490 secs] [Times: user=0.18 sys=0.00, real=0.13 secs] 
6269.227: [GC [PSYoungGen: 311351K->26405K(317376K)] 979898K->695024K(1016448K), 0.0728320 secs] [Times: user=0.18 sys=0.00, real=0.07 secs] 
6269.635: [GC [PSYoungGen: 317349K->23519K(320256K)] 985968K->692226K(1019328K), 0.0787570 secs] [Times: user=0.22 sys=0.00, real=0.07 secs] 
6270.113: [GC [PSYoungGen: 313951K->23568K(319680K)] 982658K->692372K(1018752K), 0.1072760 secs] [Times: user=0.19 sys=0.01, real=0.11 secs] 
6270.540: [GC [PSYoungGen: 314000K->24185K(321024K)] 982804K->693068K(1020096K), 0.0848340 secs] [Times: user=0.19 sys=0.00, real=0.09 secs] 
6270.960: [GC [PSYoungGen: 316473K->20539K(320768K)] 985356K->689527K(1019840K), 0.0696600 secs] [Times: user=0.18 sys=0.00, real=0.07 secs] 
6271.399: [GC [PSYoungGen: 312815K->20360K(321024K)] 981803K->689419K(1020096K), 0.0665810 secs] [Times: user=0.18 sys=0.00, real=0.07 secs] 
6271.831: [GC [PSYoungGen: 312904K->27209K(319808K)] 981963K->696348K(1018880K), 0.0784460 secs] [Times: user=0.20 sys=0.00, real=0.08 secs] 
6272.260: [GC [PSYoungGen: 319753K->21057K(320256K)] 988892K->690276K(1019328K), 0.0657230 secs] [Times: user=0.16 sys=0.00, real=0.07 secs] 
6272.648: [GC [PSYoungGen: 311809K->23845K(320000K)] 981028K->693169K(1019072K), 0.0726480 secs] [Times: user=0.19 sys=0.00, real=0.07 secs] 
6273.125: [GC [PSYoungGen: 314597K->25094K(320320K)] 983921K->694505K(1019392K), 0.0950150 secs] [Times: user=0.19 sys=0.01, real=0.09 secs] 
6273.551: [GC [PSYoungGen: 316486K->22003K(320448K)] 985897K->691494K(1019520K), 0.0902430 secs] [Times: user=0.19 sys=0.00, real=0.09 secs] 
6274.077: [GC [PSYoungGen: 313395K->22211K(321152K)] 982886K->691823K(1020224K), 0.0862340 secs] [Times: user=0.17 sys=0.01, real=0.08 secs] 
6274.545: [GC [PSYoungGen: 314627K->25722K(318144K)] 984239K->695437K(1017216K), 0.1484650 secs] [Times: user=0.21 sys=0.00, real=0.15 secs] 
6274.996: [GC [PSYoungGen: 318138K->19242K(320320K)] 987853K->689126K(1019392K), 0.0601560 secs] [Times: user=0.16 sys=0.00, real=0.06 secs] 
6275.429: [GC [PSYoungGen: 310762K->20345K(320512K)] 980646K->690317K(1019584K), 0.0487190 secs] [Times: user=0.16 sys=0.01, real=0.05 secs] 
6275.790: [GC [PSYoungGen: 311865K->24338K(320704K)] 981836K->694397K(1019776K), 0.0692230 secs] [Times: user=0.19 sys=0.00, real=0.07 secs] 
6276.192: [GC [PSYoungGen: 316242K->21407K(320704K)] 986301K->691571K(1019776K), 0.0569770 secs] [Times: user=0.16 sys=0.00, real=0.06 secs] 
6276.554: [GC [PSYoungGen: 313311K->19639K(321088K)] 983475K->689803K(1020160K), 0.0606280 secs] [Times: user=0.16 sys=0.00, real=0.06 secs] 
6276.947: [GC [PSYoungGen: 312247K->20864K(321024K)] 982411K->691116K(1020096K), 0.0729260 secs] [Times: user=0.18 sys=0.00, real=0.07 secs] 
6277.382: [GC [PSYoungGen: 313472K->25990K(319872K)] 983724K->696330K(1018944K), 0.0739620 secs] [Times: user=0.17 sys=0.00, real=0.08 secs] 
6277.807: [GC [PSYoungGen: 317766K->24034K(320640K)] 988106K->694461K(1019712K), 0.0707870 secs] [Times: user=0.17 sys=0.00, real=0.07 secs] 
6278.205: [GC [PSYoungGen: 315810K->22457K(321280K)] 986237K->692965K(1020352K), 0.0739930 secs] [Times: user=0.16 sys=0.01, real=0.08 secs] 
6278.591: [GC [PSYoungGen: 314937K->25946K(318464K)] 985445K->696558K(1017536K), 0.0845380 secs] [Times: user=0.20 sys=0.00, real=0.09 secs] 
6278.961: [GC [PSYoungGen: 318426K->20022K(320704K)] 989038K->690714K(1019776K), 0.0776140 secs] [Times: user=0.19 sys=0.01, real=0.08 secs] 
6279.390: [GC [PSYoungGen: 311862K->21864K(320640K)] 982554K->692644K(1019712K), 0.0744620 secs] [Times: user=0.16 sys=0.00, real=0.07 secs] 
6279.803: [GC [PSYoungGen: 313704K->21141K(321408K)] 984484K->692009K(1020480K), 0.0760940 secs] [Times: user=0.17 sys=0.00, real=0.08 secs] 
6280.350: [GC [PSYoungGen: 314197K->24264K(321152K)] 985065K->695220K(1020224K), 0.1286170 secs] [Times: user=0.17 sys=0.00, real=0.13 secs] 
6280.867: [GC [PSYoungGen: 317317K->18793K(321088K)] 988272K->689813K(1020160K), 0.0957030 secs] [Times: user=0.15 sys=0.01, real=0.09 secs] 
6281.363: [GC [PSYoungGen: 311721K->17483K(310464K)] 982741K->688599K(1009536K), 0.0767070 secs] [Times: user=0.16 sys=0.00, real=0.08 secs] 
6281.812: [GC [PSYoungGen: 310411K->20237K(321408K)] 981527K->691441K(1020480K), 0.0636780 secs] [Times: user=0.16 sys=0.00, real=0.06 secs] 
6282.260: [GC [PSYoungGen: 313165K->19903K(321024K)] 984369K->691186K(1020096K), 0.0643130 secs] [Times: user=0.16 sys=0.00, real=0.06 secs] 
